"UBIPROV_INEI","PROVINCIA.x","AGUA_2017","DESAGUE_2017","LUZ_2017","PROMEDIO_SSBB_2017","AGUA_2007","DESAGUE_2007","LUZ_2007","PROMEDIO_SSBB_2007","AGUA_1993","DESAGUE_1993","LUZ_1993","PROMEDIO_SSBB_1993"
"0610","San Marcos",92.5671969281404,24.9794295117937,79.0112452002194,65.5192905467179,69.6041650715872,16.4918459536023,24.5233902457698,36.8731337569864,19.856228631542,6.88173928289647,14.1053738932235,13.6144472692207
"0611","San Miguel",82.4549788135593,19.5511122881356,76.3506355932203,59.4522422316384,52.465483234714,12.8817248180643,22.0567231177311,29.1346437235031,15.5164770208364,3.39145854883996,9.29510861533915,9.40101472833851
"0612","San Pablo",91.5106117353308,20.8645443196005,72.0037453183521,61.4596337910945,55.4260869565217,15.1826086956522,18.8,29.8028985507246,15.4552715654952,6.94888178913738,7.40814696485623,9.93743343982961
"0613","Santa Cruz",87.4300932090546,25.5481580115402,79.8224589436307,64.2669033880752,11.3498063802323,13.8115434261479,32.9706804351835,19.3773434138546,19.8345259391771,5.57915921288014,8.30724508050089,11.2403100775194
"0701","Provincia Constitucional del Callao",95.2720365983171,89.3856711053019,98.280777714239,94.3128284726193,80.1934750002517,73.9770084859222,93.117141965553,82.429208483909,84.2912413566019,70.7359236088245,82.3649983536385,79.130721106355
"0801","Cusco",97.1312282544476,91.9094822331217,96.8217497725802,95.2874867533832,91.908260411832,87.5341023580153,93.5327212832675,90.9916946843716,88.5554766792656,70.2173787916579,88.5631511291034,82.4453355333423
"0802","Acomayo",93.0340333091962,58.2186821144098,77.6828385228096,76.3118513154719,74.5174787420705,30.449453367526,53.1785666081792,52.7151662392586,45.3152072504332,4.14500866320139,41.3168066106891,30.2590075081079
"0803","Anta",94.6351516712823,44.9410703935081,81.5547111483223,73.7103110710376,61.2050662566806,21.4217731898382,70.8836664470313,51.1701686311833,29.6478759489582,4.07850104991116,42.0691326118559,25.2651698702417
"0804","Calca",91.5809167446211,47.152368898916,77.2189511913278,71.984078944955,52.5454992621741,28.8305459911461,59.4134284308903,46.9298245614035,34.2083875162549,12.8007152145644,31.4206762028609,26.14325964456
"0805","Canas",86.766802928035,20.0399277497861,62.306302880502,56.3710111861077,33.1667832517238,10.3327670630559,37.7036074747677,27.0677192631824,15.6655758471445,2.31183363242901,13.0581653119392,10.3451915971709
"0806","Canchis",94.603629417383,54.5808537212549,82.8116964220116,77.3320598535498,78.9461600275514,45.9151264684498,73.8529828186584,66.2380897715532,41.5359323626116,19.7933302019728,50.9394081728511,37.4228902458118
"0807","Chumbivilcas",89.4673123486683,22.7990314769976,61.4624697336562,57.909604519774,40.3805496828753,10.555355025009,18.5427731655752,23.1595592911532,17.7267373380448,1.33490380840204,4.67870697552676,7.91344937399119
"0808","Espinar",87.0791222290468,49.5505053325144,61.3267072421687,65.9854449345767,45.7141079870615,27.855187857676,35.5498880318487,36.3730612921954,32.6448877022145,14.3631223496152,24.8311606722161,23.9463902413486
"0809","La Convención",86.5614573439517,43.9955188621807,78.0570370911571,69.5380044324298,30.2462405161056,25.8847848802871,46.5948843759938,34.2419699241288,21.4203478155487,9.72247470156941,17.6573956250379,16.2667393807187
